id_number,commonname,latitude,longitude
87762,white sweetclover,45.86034,-95.34459
87763,bush honeysuckles (exotic),45.86072,-95.34388
87764,perennial sowthistle,45.91474,-95.14172
87765,bush honeysuckles (exotic),45.72643,-95.27911
87766,yellow sweet-clover,45.8564,-95.34435
87767,perennial sowthistle,45.72642,-95.27917
87769,white sweetclover,45.72647,-95.27962
87771,Canada thistle,45.91434,-95.14151
87772,bull thistle,45.72651,-95.27949
87773,"common buckthorn, European buckthorn",45.72642,-95.27899
87775,Canada thistle,45.85675,-95.34387
87776,bush honeysuckles (exotic),45.8566,-95.34368
87777,creeping charlie,45.65347,-95.411
87778,white sweetclover,45.85631,-95.34458
87779,common tansy,45.85635,-95.3447
87781,perennial sowthistle,45.85618,-95.34459
87782,"common buckthorn, European buckthorn",45.65335,-95.4471
87783,oxeye daisy,45.65334,-95.4468
87784,white sweetclover,45.65351,-95.44755
87785,perennial sowthistle,45.65325,-95.44686
87786,common tansy,45.65309,-95.44644
87787,bull thistle,45.65307,-95.4463
87788,"common buckthorn, European buckthorn",45.85706,-95.34453
87789,white sweetclover,45.50755,-95.6874
87790,perennial sowthistle,45.50732,-95.68701
87791,creeping charlie,45.91437,-95.14147
87792,common tansy,45.91438,-95.14155
87794,common tansy,45.50766,-95.68679
87795,yellow sweet-clover,45.53003,-95.43789
87796,Canada thistle,45.50761,-95.68716
87798,Canada thistle,45.53018,-95.43712
87799,bush honeysuckles (exotic),45.53011,-95.43707
87800,white sweetclover,45.52987,-95.43782
87801,"common buckthorn, European buckthorn",45.52992,-95.4378
87802,common tansy,45.52987,-95.43745
87803,Canada thistle,45.65327,-95.44643
93782,Russian olive,45.04118,-96.22172
93783,bush honeysuckles (exotic),45.71544,-95.54376
93784,perennial sowthistle,45.7138,-95.54676
93785,"common buckthorn, European buckthorn",45.71545,-95.54341
93786,Russian olive,45.71539,-95.54374
93787,wild parsnip,45.71494,-95.54366
93788,Siberian elm,45.71394,-95.54627
93789,Siberian peashrub,45.87064,-95.59119
93790,birdsfoot trefoil,45.02353,-96.30168
93791,Canada thistle,45.01585,-96.29102
93792,wild parsnip,45.87118,-95.58907
93793,Canada thistle,45.04355,-96.21912
93794,"common buckthorn, European buckthorn",45.87048,-95.59025
93795,wild parsnip,45.87052,-95.5907
93796,wild parsnip,45.87066,-95.59286
101317,birdsfoot trefoil,45.91903,-92.67526
101318,spotted knapweed,45.94689,-92.59323
101319,common tansy,45.94597,-92.59461
101732,"Japanese hedge-parsley, erect hedgeparsley",44.73212,-93.31456
101733,"Japanese hedge-parsley, erect hedgeparsley",44.7322,-93.31497
101734,"Japanese hedge-parsley, erect hedgeparsley",44.73224,-93.31513
101735,"Japanese hedge-parsley, erect hedgeparsley",44.73219,-93.31547
101736,"Japanese hedge-parsley, erect hedgeparsley",44.73214,-93.31575
101737,"Japanese hedge-parsley, erect hedgeparsley",44.73222,-93.31615
101738,"Japanese hedge-parsley, erect hedgeparsley",44.73213,-93.31698
101739,"Japanese hedge-parsley, erect hedgeparsley",44.73225,-93.31696
101740,"Japanese hedge-parsley, erect hedgeparsley",44.73236,-93.31729
101741,"Japanese hedge-parsley, erect hedgeparsley",44.73209,-93.31709
102020,spotted knapweed,47.79283,-90.52535
102109,spotted knapweed,48.04348,-90.45636
102423,common tansy,48.05432,-90.05566
102506,common tansy,47.7374,-90.97273
102586,common tansy,48.17888,-90.88811
102629,common tansy,47.65329,-90.99264
102924,common tansy,47.8807,-90.33895
103152,bull thistle,48.05434,-90.0556
103181,bull thistle,47.83909,-90.35232
103182,bull thistle,47.85967,-90.37464
103423,Canada thistle,48.0542,-90.05557
103432,Canada thistle,48.12763,-90.97523
103433,Canada thistle,48.13187,-90.97179
103616,Canada thistle,47.87816,-90.36517
103619,Canada thistle,47.83878,-90.35483
103667,Canada thistle,48.17871,-90.88808
103967,Amur maple,45.08345,-92.80689
107175,Scots pine,46.23047,-92.31136
107176,creeping bellflower,46.24378,-92.30681
107349,common tansy,45.03721,-93.07565
107350,common tansy,45.03142,-92.97086
107351,"Queen Anne's lace, wild carrot",45.1661,-93.41144
107352,common tansy,45.15874,-93.42589
107353,burnet-saxifrage,45.16719,-93.41621
107367,spotted knapweed,45.00108,-93.11113
109378,common tansy,47.65328,-90.99263
109652,common tansy,47.73739,-90.97272
109961,spotted knapweed,47.79282,-90.52534
110182,Canada thistle,47.83877,-90.35483
110186,bull thistle,47.83908,-90.35231
110249,bull thistle,47.85966,-90.37463
110314,Canada thistle,47.87815,-90.36516
110325,common tansy,47.88069,-90.33895
110819,spotted knapweed,48.04347,-90.45635
110870,Canada thistle,48.05419,-90.05556
110871,common tansy,48.05431,-90.05565
110872,bull thistle,48.05433,-90.05559
111024,Canada thistle,48.12762,-90.97523
111044,Canada thistle,48.13187,-90.97178
111154,Canada thistle,48.1787,-90.88807
111155,common tansy,48.17887,-90.88811
111222,oxeye daisy,48.07126,-90.43653
111224,oxeye daisy,48.09336,-90.44495
111225,oxeye daisy,48.07946,-90.47277
111532,Canada thistle,47.69955,-90.62851
111533,Canada thistle,47.70286,-90.62748
111534,common tansy,47.71908,-90.62944
111535,bull thistle,47.73512,-90.61762
111536,common St. Johnswort,47.72552,-90.63458
111537,common tansy,47.73124,-90.70731
111538,common tansy,47.7312,-90.71113
111539,Canada thistle,47.73102,-90.71665
111540,common tansy,47.73048,-90.71859
111541,Canada thistle,47.72402,-90.71903
111542,Canada thistle,47.72121,-90.71904
111543,Canada thistle,47.71887,-90.7194
111544,Canada thistle,47.71608,-90.71978
111545,common tansy,47.70269,-90.71634
111546,Canada thistle,47.69375,-90.73424
111547,common tansy,47.69369,-90.73507
111548,bull thistle,47.69382,-90.73414
111549,common tansy,47.69833,-90.71774
111707,spotted knapweed,47.82672,-90.37761
111710,cypress spurge,47.48858,-90.98503
112175,common tansy,47.30849,-91.7924
112181,common tansy,47.31166,-91.79767
112182,Canada thistle,47.31325,-91.8131
112185,common tansy,47.31411,-91.81312
112186,common tansy,47.31423,-91.81234
112187,Canada thistle,47.31424,-91.81311
112188,common tansy,47.31476,-91.80595
112197,Canada thistle,47.3213,-91.84353
112198,common tansy,47.32129,-91.84182
112214,common tansy,47.29049,-91.81363
112216,common tansy,47.29515,-91.81319
112217,Canada thistle,47.29867,-91.81287
112224,Canada thistle,47.30356,-91.81289
112225,common tansy,47.3213,-91.84021
112226,common tansy,47.32133,-91.83812
112228,common tansy,47.32133,-91.83411
112229,Canada thistle,47.32122,-91.82252
112231,Canada thistle,47.32129,-91.82098
112232,common tansy,47.32125,-91.81409
112234,Canada thistle,47.322,-91.81334
112243,Canada thistle,47.32829,-91.81359
112245,common tansy,47.32831,-91.81358
112247,common tansy,47.32957,-91.81353
112292,Canada thistle,47.3547,-91.94373
112296,Canada thistle,47.3572,-91.86716
112298,Canada thistle,47.35735,-91.87218
112300,Canada thistle,47.35762,-91.87681
112314,common tansy,47.36534,-91.87833
112349,common St. Johnswort,47.37307,-91.87808
112359,Canada thistle,47.37979,-91.87792
112361,common tansy,47.38055,-91.87787
112371,Canada thistle,47.38425,-91.87792
112544,Canada thistle,47.42986,-91.91604
112590,common tansy,47.4349,-91.91637
112672,Canada thistle,47.45128,-91.82436
112693,spotted knapweed,47.45324,-91.81881
112695,common tansy,47.45338,-91.81914
113159,Canada thistle,47.5722,-92.79624
113170,common tansy,47.57245,-92.75245
113171,Canada thistle,47.57248,-92.75165
113172,Canada thistle,47.57251,-92.75843
113177,Canada thistle,47.57255,-92.76226
113178,Canada thistle,47.57256,-92.76225
113179,Canada thistle,47.57256,-92.76225
113184,common tansy,47.57252,-92.73612
113185,Canada thistle,47.57263,-92.7853
113193,common tansy,47.57254,-92.73158
113194,common tansy,47.57268,-92.78913
113195,Canada thistle,47.57269,-92.79303
113379,common tansy,47.56475,-92.80548
113438,Canada thistle,47.56955,-92.79801
113487,Canada thistle,47.62308,-92.9163
113490,Canada thistle,47.62371,-92.78319
113491,Canada thistle,47.62405,-92.91237
113537,bull thistle,47.5804,-91.8516
113539,spotted knapweed,47.58144,-91.85108
113543,spotted knapweed,47.58285,-91.85067
113547,Canada thistle,47.58341,-91.8511
113552,bull thistle,47.58464,-91.85062
113554,common tansy,47.58483,-91.85066
113557,Canada thistle,47.58575,-91.85157
113559,common tansy,47.58585,-91.85179
113567,bull thistle,47.58753,-91.85289
113570,Canada thistle,47.58827,-91.85615
113572,bull thistle,47.58827,-91.85613
113573,common tansy,47.58836,-91.85632
113584,Canada thistle,47.5909,-91.85806
113587,common tansy,47.59172,-91.85875
113590,bull thistle,47.59227,-91.85868
113593,Canada thistle,47.59371,-91.85908
113599,bull thistle,47.59403,-91.859
113600,common tansy,47.59416,-91.85896
113611,spotted knapweed,47.59577,-91.89702
113612,common tansy,47.59577,-91.89701
113615,common St. Johnswort,47.59597,-91.89727
113617,common St. Johnswort,47.59601,-91.89731
113619,common tansy,47.59649,-91.89822
113620,common tansy,47.59668,-91.89849
113623,common tansy,47.59678,-91.89837
113626,common tansy,47.59664,-91.86042
113632,Canada thistle,47.59794,-91.90008
113634,common St. Johnswort,47.59802,-91.90013
113636,common tansy,47.5977,-91.86015
113638,common tansy,47.59815,-91.90023
113639,bull thistle,47.59818,-91.90023
113651,Canada thistle,47.59851,-91.86063
113776,Canada thistle,47.61496,-92.76733
113778,Canada thistle,47.6151,-92.74267
113783,common tansy,47.61549,-92.75332
113785,Canada thistle,47.61557,-92.73826
113786,common tansy,47.61562,-92.74587
113787,common tansy,47.61572,-92.76266
113811,Canada thistle,47.61906,-92.77847
113835,common tansy,47.62145,-92.78062
113841,Canada thistle,47.62861,-92.90423
113844,common tansy,47.62863,-92.79746
113845,Canada thistle,47.62863,-92.79746
113846,Canada thistle,47.62864,-92.79743
113854,Canada thistle,47.63046,-92.89964
113867,Canada thistle,47.63199,-92.87602
113872,common tansy,47.63243,-92.87214
113873,Canada thistle,47.63243,-92.87213
113876,Canada thistle,47.6327,-92.87988
113928,Canada thistle,47.63613,-91.80263
113997,Canada thistle,47.65282,-92.8442
113998,Canada thistle,47.65284,-92.83625
114002,common tansy,47.65307,-92.85442
114011,Canada thistle,47.65452,-92.82526
114016,common tansy,47.65545,-92.81845
114050,common tansy,47.65942,-92.81178
114156,common tansy,47.67484,-92.82563
114159,Canada thistle,47.67501,-92.85327
114368,Canada thistle,47.70312,-92.86039
114373,Canada thistle,47.70447,-92.84539
114375,Canada thistle,47.70489,-92.84139
114378,Canada thistle,47.70545,-92.83581
114399,common tansy,47.71759,-92.90207
114405,Canada thistle,47.71845,-92.88007
114409,Canada thistle,47.71881,-92.88816
117736,bull thistle,47.57204,-92.79679
117737,bull thistle,47.56802,-92.79924
117738,common St. Johnswort,47.58111,-92.54175
118107,common tansy,47.9002,-91.81664
118108,spotted knapweed,47.89989,-91.81673
118257,common tansy,47.89867,-91.81665
118258,spotted knapweed,47.89878,-91.81656
118259,common St. Johnswort,47.89856,-91.81667
118260,Canada thistle,47.89858,-91.81665
118261,bull thistle,47.89894,-91.81651
118262,common St. Johnswort,47.89861,-91.81689
118368,common tansy,47.30642,-91.62985
118369,Canada thistle,47.3066,-91.62835
118373,common tansy,47.30783,-91.70764
118375,Canada thistle,47.30715,-91.62573
118377,common tansy,47.30722,-91.62528
118378,bull thistle,47.3073,-91.61744
118380,Canada thistle,47.30778,-91.6135
118381,Canada thistle,47.30782,-91.5851
118382,bull thistle,47.30784,-91.58507
118384,bull thistle,47.30994,-91.60725
118386,common tansy,47.31126,-91.69588
118387,common tansy,47.31192,-91.6027
118391,Canada thistle,47.31343,-91.60156
118392,Canada thistle,47.31446,-91.58822
118396,Canada thistle,47.31671,-91.59509
118398,bull thistle,47.31677,-91.59536
118399,Canada thistle,47.3172,-91.5869
118400,common tansy,47.31823,-91.66943
118402,bull thistle,47.31732,-91.58646
118403,common tansy,47.31901,-91.68905
118404,Canada thistle,47.3193,-91.67568
118413,common tansy,47.29483,-91.60806
118414,Canada thistle,47.29563,-91.60944
118415,common tansy,47.29891,-91.72527
118418,common tansy,47.298,-91.57307
118419,common tansy,47.29805,-91.57666
118420,spotted knapweed,47.29832,-91.58024
118421,Canada thistle,47.30011,-91.72925
118422,common tansy,47.30006,-91.7211
118423,common St. Johnswort,47.29869,-91.57899
118424,common tansy,47.30036,-91.72015
118427,common tansy,47.30078,-91.73101
118430,common tansy,47.30142,-91.76903
118431,common tansy,47.30148,-91.77085
118434,bull thistle,47.29992,-91.61269
118435,common tansy,47.29964,-91.58354
118436,common tansy,47.30196,-91.77227
118437,common tansy,47.30197,-91.76138
118438,Canada thistle,47.30182,-91.73405
118439,common tansy,47.30186,-91.73418
118440,common tansy,47.30215,-91.76049
118443,common tansy,47.30037,-91.58429
118444,common tansy,47.30257,-91.75868
118446,bull thistle,47.30277,-91.77337
118447,common tansy,47.30242,-91.73563
118453,common tansy,47.30281,-91.73677
118455,common tansy,47.30111,-91.58247
118458,Canada thistle,47.30156,-91.58167
118460,common tansy,47.30396,-91.77392
118462,common tansy,47.30332,-91.71293
118463,common tansy,47.30364,-91.73919
118465,bull thistle,47.30443,-91.77387
118467,bull thistle,47.30347,-91.6398
118468,Canada thistle,47.30503,-91.77359
118470,spotted knapweed,47.30456,-91.71259
118471,Canada thistle,47.30353,-91.62121
118472,Canada thistle,47.3046,-91.71262
118473,common tansy,47.30367,-91.58586
118474,common tansy,47.30587,-91.77302
118476,common tansy,47.30646,-91.77268
118477,common tansy,47.30582,-91.71142
118478,Canada thistle,47.30513,-91.63474
118479,common tansy,47.3052,-91.62151
118480,common tansy,47.30563,-91.63296
118482,bull thistle,47.3057,-91.63348
118483,common tansy,47.30578,-91.6321
118484,bull thistle,47.30585,-91.63205
118485,common St. Johnswort,47.30695,-91.70935
118488,common tansy,47.3199,-91.67873
118489,common tansy,47.32047,-91.68167
118492,common tansy,47.32078,-91.68331
118496,common tansy,47.3224,-91.57413
118497,common tansy,47.32424,-91.56289
118498,bull thistle,47.3243,-91.56319
118501,common tansy,47.32379,-91.50708
118504,spotted knapweed,47.32497,-91.55883
118505,common tansy,47.3251,-91.55823
118507,bull thistle,47.32598,-91.55472
118509,common tansy,47.32611,-91.53858
118511,common St. Johnswort,47.32592,-91.51364
118512,common tansy,47.32645,-91.55382
118513,Canada thistle,47.32647,-91.55379
118514,bull thistle,47.32668,-91.54768
118515,spotted knapweed,47.32672,-91.54803
118516,bull thistle,47.32647,-91.52065
118518,common tansy,47.32654,-91.52038
118519,Canada thistle,47.32711,-91.54382
118590,common tansy,47.39668,-91.63723
119474,common tansy,47.64772,-91.05665
119529,common St. Johnswort,47.65615,-91.04723
119569,common tansy,47.65924,-91.03926
119948,spotted knapweed,47.69071,-91.05789
119975,spotted knapweed,47.69367,-91.05894
120985,Canada thistle,47.93152,-91.70853
120986,common tansy,47.93152,-91.70854
120988,Canada thistle,47.93262,-91.7039
120989,common tansy,47.93274,-91.7035
120990,Canada thistle,47.93309,-91.70208
120993,Canada thistle,47.93331,-91.70122
120995,Canada thistle,47.93443,-91.69111
121006,Canada thistle,47.93863,-91.67882
121017,Canada thistle,47.94484,-91.66235
121021,Canada thistle,47.9453,-91.66126
121022,Canada thistle,47.94585,-91.65991
121077,Canada thistle,47.95145,-91.64587
121083,Canada thistle,47.95212,-91.64464
121108,Canada thistle,47.95624,-91.63543
121152,Canada thistle,47.95839,-91.59247
121154,Canada thistle,47.95848,-91.59518
121161,Canada thistle,47.95892,-91.59818
121168,Canada thistle,47.95964,-91.58469
123380,common tansy,47.61415,-91.07232
123381,spotted knapweed,47.60995,-91.07414
123382,Canada thistle,47.60962,-91.07387
123383,spotted knapweed,47.61554,-91.07688
123384,spotted knapweed,47.61642,-91.07901
123385,common St. Johnswort,47.61662,-91.08266
123386,bull thistle,47.61549,-91.10117
123387,spotted knapweed,47.61609,-91.11476
123388,common St. Johnswort,47.61657,-91.11589
123389,Canada thistle,47.6176,-91.11593
123390,common tansy,47.61892,-91.11577
123391,spotted knapweed,47.62012,-91.11569
123392,spotted knapweed,47.62673,-91.11945
123393,common St. Johnswort,47.62239,-91.11616
123394,Canada thistle,47.61504,-91.12865
123395,spotted knapweed,47.60586,-91.1622
123396,common St. Johnswort,47.60581,-91.16213
123397,Canada thistle,47.6066,-91.14736
123398,Canada thistle,47.59743,-91.14489
123399,common St. Johnswort,47.57531,-91.14898
126062,burnet-saxifrage,46.15078,-93.00464
126063,burnet-saxifrage,46.15108,-92.96078
126064,burnet-saxifrage,46.11659,-92.92907
126065,common valerian,45.96407,-93.01838
136540,Siberian peashrub,46.27765,-94.33856
136541,leafy spurge,46.27724,-94.33835
136542,common mullein,46.27735,-94.33873
136543,plumeless thistle,46.27743,-94.33728
136544,white sweetclover,46.2774,-94.33891
137171,spotted knapweed,46.05699,-92.44113
137172,"common buckthorn, European buckthorn",46.20613,-92.91358
137173,common tansy,46.04553,-92.42957
137174,spotted knapweed,46.04668,-92.43282
137175,common tansy,46.0407,-92.43243
137176,common tansy,46.04513,-92.42941
137177,spotted knapweed,46.04536,-92.42923
137178,spotted knapweed,46.04412,-92.43027
137179,common tansy,46.04149,-92.42999
137180,spotted knapweed,46.04257,-92.43111
137181,common tansy,46.04354,-92.43079
137182,spotted knapweed,46.03577,-92.44255
137183,Canada thistle,46.03562,-92.43135
137184,common tansy,46.03975,-92.43272
137185,spotted knapweed,46.05313,-92.43589
138820,oxeye daisy,47.70799,-90.52248
138821,Canada thistle,47.71037,-90.52116
138822,oxeye daisy,47.71038,-90.52118
138823,oxeye daisy,47.71256,-90.52137
138824,oxeye daisy,47.71677,-90.52072
138825,oxeye daisy,47.71259,-90.52328
138826,oxeye daisy,47.71051,-90.52352
138827,common tansy,47.70207,-90.55222
138828,common tansy,47.70245,-90.55253
138829,oxeye daisy,47.70778,-90.55556
138830,common tansy,47.70813,-90.57968
138831,sowthistle,47.69861,-90.60542
138832,Canada thistle,47.7035,-90.58784
138833,bull thistle,47.70404,-90.58769
138834,oxeye daisy,47.70763,-90.58084
138835,Canada thistle,47.70841,-90.57709
138836,common tansy,47.70671,-90.56992
138837,common tansy,47.70194,-90.55735
138838,spotted knapweed,47.70218,-90.55685
138864,yellow toadflax,45.28522,-93.12552
138865,purple crown-vetch,45.28533,-93.12581
138866,hoary alyssum,45.28509,-93.12663
138867,Amur maple,45.28635,-93.12639
138868,Canada thistle,45.27912,-93.1242
138869,Canada thistle,45.27426,-93.12326
138870,purple crown-vetch,45.27424,-93.12368
138871,Amur maple,45.27423,-93.12363
138873,common mullein,45.27415,-93.1237
138874,hoary alyssum,45.2741,-93.12424
138875,glossy buckthorn,45.27632,-93.12376
138877,hoary alyssum,45.27762,-93.12327
138878,common mullein,45.27768,-93.12331
138880,purple crown-vetch,45.27812,-93.12348
138881,yellow toadflax,45.28102,-93.1242
138882,purple crown-vetch,45.28176,-93.12327
138883,yellow toadflax,45.2822,-93.12298
138884,common mullein,45.28246,-93.12484
138886,bush honeysuckles (exotic),45.28346,-93.12567
138887,purple crown-vetch,45.28424,-93.12432
138888,spotted knapweed,45.28456,-93.12493
138889,wild parsnip,45.2846,-93.1246
138890,common mullein,45.28534,-93.12475
138891,wild parsnip,45.2859,-93.12412
138892,common mullein,45.28578,-93.12573
138893,purple crown-vetch,45.28579,-93.12593
138894,Canada thistle,45.28479,-93.12267
138895,wild parsnip,45.28512,-93.12258
138896,Canada thistle,45.28525,-93.123
138897,yellow toadflax,45.28551,-93.12352
138898,Canada thistle,45.28503,-93.12407
138899,hoary alyssum,45.28537,-93.12485
138900,purple crown-vetch,45.28517,-93.12487
138901,spotted knapweed,45.28522,-93.12486
138902,bush honeysuckles (exotic),45.28503,-93.1254
138903,purple crown-vetch,45.28513,-93.12565
138904,white sweetclover,45.2854,-93.12514
138905,yellow toadflax,45.28563,-93.12513
138906,wild parsnip,45.28563,-93.12517
138907,purple crown-vetch,45.28562,-93.12513
138909,Amur maple,45.28645,-93.12605
138911,"common buckthorn, European buckthorn",45.28655,-93.12852
138912,leafy spurge,45.28849,-93.12503
138913,common mullein,45.28127,-93.12499
138914,cow vetch,45.28124,-93.12487
138915,cow vetch,45.28202,-93.12496
138916,common mullein,45.28201,-93.12497
138917,bush honeysuckles (exotic),45.28362,-93.12488
138918,bush honeysuckles (exotic),45.28606,-93.12531
138919,Canada thistle,45.2833,-93.1254
138920,Canada thistle,45.28368,-93.12687
138921,Canada thistle,45.28366,-93.12677
138922,Canada thistle,45.28312,-93.12537
138923,Canada thistle,45.28387,-93.12538
138924,common mullein,45.28405,-93.12496
138925,cow vetch,45.28382,-93.12492
138926,cow vetch,45.28429,-93.12492
138927,yellow toadflax,45.28496,-93.12588
138928,Canada thistle,45.28411,-93.12521
138929,hoary alyssum,45.28491,-93.12648
138930,common mullein,45.2848,-93.12617
138931,Canada thistle,45.28501,-93.12804
138932,"common burdock, lesser burdock",45.28531,-93.12988
138933,"common burdock, lesser burdock",45.28531,-93.12988
138934,bull thistle,45.28545,-93.12866
138935,Canada thistle,45.28544,-93.12881
138936,common mullein,45.28546,-93.12893
138937,"common buckthorn, European buckthorn",45.28595,-93.12855
138939,bush honeysuckles (exotic),45.28646,-93.12841
138940,"common buckthorn, European buckthorn",45.28659,-93.12862
138941,spotted knapweed,45.29045,-93.12722
164830,Japanese barberry,43.64776,-91.2912
165433,spotted knapweed,47.57872,-96.10258
165658,common St. Johnswort,46.48059,-93.99137
165660,common St. Johnswort,46.47999,-93.99244
165661,common St. Johnswort,46.48,-93.99245
165838,Japanese knotweed,44.54273,-92.54886
167285,emerald ash borer,44.9013,-93.2273
167286,emerald ash borer,44.901,-93.2273
167635,cutleaf teasel,43.78551,-91.59988
167637,cutleaf teasel,43.8377,-91.35824
167638,cutleaf teasel,43.84087,-91.37491
167639,cutleaf teasel,43.84207,-91.37745
185118,wild parsnip,45.16602,-93.41102
185121,spotted knapweed,45.89928,-92.69451
185122,burnet-saxifrage,45.89923,-92.69452
191166,pea aphid,43.7052,-93.228
191169,soybean aphid,43.7052,-93.228
191175,green peach aphid,43.7052,-93.228
191176,corn leaf aphid,43.7052,-93.228
191177,bird cherry-oat aphid,43.7052,-93.228
191179,greenbug,43.7052,-93.228
191181,spotted alfalfa aphid,43.7052,-93.228
191185,soybean aphid,44.2397,-95.3153
191191,green peach aphid,44.2397,-95.3153
191192,corn leaf aphid,44.2397,-95.3153
191193,bird cherry-oat aphid,44.2397,-95.3153
191195,greenbug,44.2397,-95.3153
191198,pea aphid,44.7055,-93.1006
191201,soybean aphid,44.7055,-93.1006
191202,cotton aphid,44.7055,-93.1006
191204,spirea aphid,44.7055,-93.1006
191207,green peach aphid,44.7055,-93.1006
191208,corn leaf aphid,44.7055,-93.1006
191209,bird cherry-oat aphid,44.7055,-93.1006
191211,greenbug,44.7055,-93.1006
191213,spotted alfalfa aphid,44.7055,-93.1006
32,oriental bittersweet,44.86147,-93.22455
33,oriental bittersweet,44.86141,-93.22057
2506,spiny plumeless thistle,46.05016,-95.80675
2508,spiny plumeless thistle,46.0507,-95.80538
2509,spiny plumeless thistle,46.05024,-95.80511
2510,spiny plumeless thistle,46.05149,-95.80451
2511,spiny plumeless thistle,46.05039,-95.80617
2513,spiny plumeless thistle,46.04969,-95.80388
30762,common tansy,46.71457,-92.73786
30764,common tansy,46.73641,-92.76572
30766,common tansy,46.72782,-92.76496
30768,common tansy,46.8224,-94.60269
30769,spotted knapweed,46.79421,-94.95196
30770,common tansy,46.73352,-92.76617
30772,common tansy,46.73656,-92.72838
30773,spotted knapweed,46.7934,-94.95247
30774,common tansy,46.73185,-92.76805
30776,common tansy,46.73003,-92.75548
30778,common tansy,46.73289,-92.76664
30780,common tansy,46.71625,-92.75404
30782,common tansy,46.7323,-92.76685
30784,common tansy,46.82358,-94.60277
30786,common tansy,46.73652,-92.7553
30788,common tansy,46.73658,-92.75522
30789,spotted knapweed,46.79189,-94.95346
30790,common tansy,46.74765,-92.68053
30792,common tansy,46.82299,-94.6029
30794,common tansy,46.74763,-92.68067
30796,common tansy,46.71623,-92.74654
30798,common tansy,46.74723,-92.68029
30800,common tansy,46.82652,-94.60232
30802,common tansy,46.73672,-92.7553
30804,common tansy,46.71613,-92.74513
30806,common tansy,46.73619,-92.75531
30808,common tansy,46.82659,-94.60238
30810,common tansy,46.72633,-92.75538
30814,common tansy,46.71528,-92.74468
30816,common tansy,46.73843,-92.72838
30818,common tansy,46.71457,-92.74316
30820,common tansy,46.7305,-92.75517
30822,common tansy,46.71623,-92.75541
30823,perennial sowthistle,46.71616,-92.74558
30824,common tansy,46.82114,-94.60338
30826,common tansy,46.71606,-92.74532
30828,common tansy,46.73211,-92.76781
30830,common tansy,46.74703,-92.67979
30838,common tansy,46.71335,-92.73418
30844,common tansy,46.71323,-92.73109
30846,common tansy,46.75135,-92.67995
30848,common tansy,46.74775,-92.68043
30850,common tansy,46.71302,-92.73306
30852,common tansy,46.7135,-92.73537
30854,common tansy,46.71446,-92.72714
30856,common tansy,47.19321,-92.19146
30860,common tansy,46.71343,-92.73068
30869,common tansy,47.1919,-92.19293
30871,common tansy,47.1916,-92.19532
30873,common tansy,46.7473,-92.68036
30875,common tansy,47.17411,-92.22178
30877,common tansy,47.18355,-92.22184
30879,common tansy,47.19629,-92.17987
30881,common tansy,47.19398,-92.17755
30887,common tansy,47.19419,-92.18748
30889,common tansy,47.19417,-92.18673
30891,common tansy,46.74717,-92.68013
30893,common tansy,47.16898,-92.22863
30895,common tansy,47.16868,-92.23313
30897,common tansy,46.751,-92.67994
30898,spotted knapweed,46.82099,-94.60348
30899,common tansy,46.74904,-92.68046
30901,common tansy,46.74816,-92.68058
30903,common tansy,46.74938,-92.68045
30905,common tansy,46.75083,-92.68028
30907,common tansy,46.74956,-92.68038
30909,common tansy,46.75033,-92.68045
30911,common tansy,46.74982,-92.68042
30913,common tansy,46.82934,-94.60201
30915,common tansy,46.75007,-92.68047
30917,common tansy,46.81847,-94.60302
30919,common tansy,46.75049,-92.68048
30921,common tansy,46.75082,-92.68038
30923,common tansy,46.71317,-92.73074
30925,common tansy,46.82875,-94.60233
30927,common tansy,46.713,-92.73228
30929,common tansy,46.74928,-92.68054
30931,common tansy,46.74817,-92.68049
30933,common tansy,46.7488,-92.68058
30935,common tansy,46.82821,-94.60223
30936,spotted knapweed,46.82365,-94.60267
30937,common tansy,46.71395,-92.72437
30939,common tansy,46.82973,-94.60173
30941,common tansy,46.82088,-94.60365
30943,common tansy,46.82949,-94.60215
30945,common tansy,46.82487,-94.60202
30947,common tansy,46.82556,-94.60227
30949,common tansy,46.8246,-94.60196
30951,common tansy,46.82447,-94.60195
30953,common tansy,46.82549,-94.60225
30955,common tansy,46.815,-94.60474
30957,common tansy,46.82042,-94.60365
30959,common tansy,46.81363,-94.60394
30960,spotted knapweed,46.79267,-94.95278
30961,common tansy,46.82098,-94.60351
30963,common tansy,46.80803,-94.60567
30964,spotted knapweed,46.79143,-94.95385
30965,common tansy,46.80921,-94.60428
30967,common tansy,46.80851,-94.60542
30969,common tansy,46.80504,-94.60497
30976,spotted knapweed,46.79376,-94.95217
30985,spotted knapweed,46.7971,-94.95133
30993,spotted knapweed,46.78901,-94.95417
31101,perennial sowthistle,46.7834,-92.687
31145,perennial sowthistle,46.78348,-92.68639
31211,spotted knapweed,47.19637,-92.17991
31237,spotted knapweed,46.76691,-94.83304
31265,spotted knapweed,46.80922,-94.5425
31313,spotted knapweed,46.80935,-94.54285
31314,spotted knapweed,46.81097,-94.54463
31316,spotted knapweed,46.80778,-94.54099
56767,common tansy,47.10007,-93.8507
56768,birdsfoot trefoil,47.2104,-94.99817
56769,white sweetclover,47.46642,-93.63398
56771,white sweetclover,47.51829,-93.59676
56772,common tansy,47.09114,-93.85162
56778,Canada thistle,47.8174,-93.23508
